"id","course_id","section_type_id","section_type","section_position","status","added_date","modified_date","show_on_menu"
"964","35","12","testimonials","21","D","2024-09-15 15:10:14","2024-09-20 15:09:12","Y"
"965","78","81","course_plan","18","A","2024-09-16 17:28:16","2024-10-25 11:10:38","Y"
"966","80","81","banner","1","A","0000-00-00 00:00:00","2025-12-06 15:12:11","N"
"967","80","75","program_overview","2","A","2024-09-18 18:38:48","2025-12-06 15:12:11","N"
"968","80","76","promotional_video","3","A","2024-09-18 18:38:48","2025-12-06 15:12:11","N"
"969","80","516","textcontent","4","A","2024-09-18 18:41:06","2025-12-06 15:12:11","Y"
"970","80","517","textcontent","5","A","2024-09-18 18:41:42","2025-12-06 15:12:11","Y"
"971","80","518","textcontent","6","A","2024-09-18 18:42:56","2025-12-06 15:12:11","Y"
"972","80","519","textcontent","7","A","2024-09-18 18:44:26","2025-12-06 15:12:11","Y"
"973","80","520","textcontent","8","A","2024-09-18 18:44:59","2025-12-06 15:12:11","Y"
"974","80","521","textcontent","9","A","2024-09-18 18:54:05","2026-08-03 18:08:30","Y"
"975","80","522","textcontent","11","A","2024-09-18 18:55:20","2025-12-06 15:12:11","Y"
"976","80","73","syllabus","13","A","2024-09-18 18:55:36","2025-12-06 15:12:11","Y"
"977","80","82","course_plan","14","A","2024-09-18 19:14:00","2025-12-06 15:12:11","Y"
"978","80","51","faculty","12","A","2024-09-18 19:14:17","2025-12-06 15:12:11","Y"
"979","35","13","testimonials","17","A","2024-09-20 15:20:18","2024-09-20 15:09:30","Y"
"980","40","523","textcontent","5","A","2024-09-20 15:32:29","2024-12-08 13:12:23","Y"
"981","40","524","textcontent","7","A","2024-09-20 15:37:36","2024-12-08 13:12:42","Y"
"982","40","525","textcontent","6","A","2024-09-20 15:40:24","2024-09-20 15:09:09","Y"
"983","81","82","banner","1","A","0000-00-00 00:00:00","2026-01-30 11:01:43","N"
"984","81","76","program_overview","2","A","2024-09-22 06:08:22","2026-01-30 11:01:43","N"
"985","81","77","promotional_video","3","A","2024-09-22 06:08:22","2026-01-30 11:01:43","N"
"986","81","74","syllabus","4","A","2024-09-22 06:08:55","2026-01-30 11:01:43","Y"
"987","81","52","faculty","6","A","2024-09-22 07:46:49","2026-01-30 11:01:43","Y"
"988","81","83","course_plan","7","A","2024-09-22 07:48:50","2026-01-30 11:01:43","Y"
"989","82","83","banner","1","A","0000-00-00 00:00:00","2024-10-24 21:10:53","N"
"990","82","77","program_overview","2","A","2024-09-27 14:04:29","2024-10-24 21:10:53","N"
"991","82","78","promotional_video","3","A","2024-09-27 14:04:29","2024-10-24 21:10:53","N"
"992","82","526","textcontent","6","A","2024-09-27 14:06:00","2024-10-24 21:10:53","Y"
"993","82","527","textcontent","7","A","2024-09-27 14:07:13","2024-10-24 21:10:53","Y"
"994","82","528","textcontent","8","A","2024-09-27 14:07:59","2024-10-24 21:10:53","Y"
"995","82","529","textcontent","9","A","2024-09-27 14:09:55","2025-03-17 16:03:21","Y"
"996","82","530","textcontent","10","A","2024-09-27 14:10:51","2024-10-24 21:10:53","Y"
"997","82","531","textcontent","11","A","2024-09-27 14:11:47","2024-10-24 21:10:53","Y"
"998","82","532","textcontent","12","A","2024-09-27 14:14:24","2024-10-24 21:10:53","Y"
"999","82","533","textcontent","13","A","2024-09-27 14:24:37","2025-05-02 19:05:17","Y"
"1000","82","534","textcontent","14","A","2024-09-27 14:27:00","2024-10-24 21:10:53","Y"
"1001","82","535","textcontent","18","A","2024-09-27 14:29:31","2024-10-24 21:10:53","Y"
"1002","82","53","faculty","15","A","2024-09-27 14:37:18","2025-09-12 18:09:12","Y"
"1003","82","84","course_plan","19","A","2024-09-27 14:49:20","2024-10-24 21:10:53","Y"
"1004","83","84","banner","1","A","0000-00-00 00:00:00","2024-09-27 15:09:31","N"
"1005","83","78","program_overview","2","A","2024-09-27 14:56:31","2024-09-27 14:09:15","N"
"1006","83","79","promotional_video","3","A","2024-09-27 14:56:31",\N,"N"
"1007","83","536","textcontent","4","A","2024-09-27 14:58:47",\N,"Y"
"1008","83","537","textcontent","5","A","2024-09-27 14:59:20",\N,"Y"
"1009","83","538","textcontent","6","A","2024-09-27 14:59:51",\N,"Y"
"1010","82","10","academia_panel","16","A","2024-09-27 15:00:23","2025-05-02 20:05:23","Y"
"1011","83","539","textcontent","7","A","2024-09-27 15:00:34",\N,"Y"
"1012","83","540","textcontent","8","A","2024-09-27 15:00:59",\N,"Y"
"1013","83","541","textcontent","9","A","2024-09-27 15:01:39",\N,"Y"
"1014","83","542","textcontent","10","A","2024-09-27 15:02:21",\N,"Y"
"1015","83","543","textcontent","11","A","2024-09-27 15:02:49",\N,"Y"
"1016","83","544","textcontent","12","A","2024-09-27 15:03:23",\N,"Y"
"1017","83","545","textcontent","13","A","2024-09-27 15:03:52",\N,"Y"
"1018","83","546","textcontent","14","A","2024-09-27 15:04:41",\N,"Y"
"1019","83","11","academia_panel","15","A","2024-09-27 15:06:13",\N,"Y"
"1020","83","75","syllabus","16","A","2024-09-27 15:06:28",\N,"Y"
"1021","83","85","course_plan","17","A","2024-09-27 15:27:41",\N,"Y"
"1022","84","85","banner","1","A","0000-00-00 00:00:00","2024-09-27 15:09:15","N"
"1023","84","79","program_overview","2","A","2024-09-27 15:33:01",\N,"N"
"1024","84","80","promotional_video","3","A","2024-09-27 15:33:01",\N,"N"
"1025","84","76","syllabus","4","A","2024-09-27 15:33:13",\N,"Y"
"1026","84","86","course_plan","5","A","2024-09-27 15:42:27",\N,"Y"
"1027","85","86","banner","1","A","0000-00-00 00:00:00","2024-10-25 11:10:03","N"
"1028","85","80","program_overview","2","A","2024-09-27 15:47:16","2024-10-25 11:10:03","N"
"1029","85","81","promotional_video","3","A","2024-09-27 15:47:16","2024-10-25 11:10:03","N"
"1030","85","547","textcontent","4","A","2024-09-27 15:48:09","2024-10-25 11:10:03","Y"
"1031","85","548","textcontent","5","A","2024-09-27 15:48:34","2024-10-25 11:10:03","Y"
"1032","85","549","textcontent","7","P","2024-09-27 15:50:50","2024-10-25 11:10:22","N"
"1033","85","550","textcontent","8","A","2024-09-27 15:51:24","2024-10-25 11:10:23","Y"
"1034","85","551","textcontent","9","A","2024-09-27 15:51:45","2024-10-25 11:10:44","Y"
"1035","85","552","textcontent","10","A","2024-09-27 15:52:10","2024-10-25 11:10:15","Y"
"1036","85","553","textcontent","11","A","2024-09-27 15:52:38","2024-10-25 11:10:03","Y"
"1037","85","554","textcontent","12","A","2024-09-27 15:53:01","2024-10-25 11:10:03","Y"
"1038","85","555","textcontent","13","A","2024-09-27 15:53:30","2024-10-25 11:10:03","Y"
"1039","85","556","textcontent","14","P","2024-09-27 15:53:59","2024-10-25 11:10:28","Y"
"1040","85","54","faculty","15","A","2024-09-27 15:55:04","2024-10-25 11:10:03","Y"
"1041","85","77","syllabus","16","A","2024-09-27 15:55:16","2024-10-25 11:10:03","Y"
"1042","85","87","course_plan","18","A","2024-09-27 16:09:21","2024-10-25 11:10:03","Y"
"1043","86","87","banner","1","A","0000-00-00 00:00:00","2024-11-26 19:11:37","N"
"1044","86","81","program_overview","2","A","2024-09-27 17:42:19",\N,"N"
"1045","86","82","promotional_video","3","A","2024-09-27 17:42:19",\N,"N"
"1046","86","557","textcontent","4","A","2024-09-27 17:45:17",\N,"Y"
"1047","86","558","textcontent","5","A","2024-09-27 17:47:35",\N,"Y"
"1048","86","559","textcontent","6","A","2024-09-27 17:51:55",\N,"Y"
"1049","86","560","textcontent","7","A","2024-09-27 17:55:29",\N,"Y"
"1050","86","561","textcontent","8","A","2024-09-27 17:56:51",\N,"Y"
"1051","86","562","textcontent","9","A","2024-09-27 17:58:50",\N,"Y"
"1052","86","563","textcontent","10","A","2024-09-27 17:59:36",\N,"Y"
"1053","86","564","textcontent","11","A","2024-09-27 18:02:49",\N,"Y"
"1054","86","565","textcontent","12","A","2024-09-27 18:12:39",\N,"Y"
"1055","86","566","textcontent","13","A","2024-09-27 18:13:39",\N,"Y"
"1056","86","567","textcontent","14","A","2024-09-27 18:18:18","2024-09-27 18:09:44","Y"
"1057","86","568","textcontent","15","A","2024-09-27 18:43:48",\N,"Y"
"1058","86","55","faculty","16","A","2024-09-27 18:48:13",\N,"Y"
"1059","86","88","course_plan","17","A","2024-09-27 18:52:04",\N,"Y"
"1060","87","88","banner","1","A","0000-00-00 00:00:00","2024-10-10 16:10:24","N"
"1061","87","82","program_overview","2","A","2024-10-10 16:02:16",\N,"N"
"1062","87","83","promotional_video","3","A","2024-10-10 16:02:16",\N,"N"
"1063","87","569","textcontent","4","A","2024-10-10 16:02:43",\N,"Y"
"1064","87","570","textcontent","5","A","2024-10-10 16:03:03",\N,"Y"
"1065","87","571","textcontent","6","A","2024-10-10 16:03:25",\N,"Y"
"1066","87","572","textcontent","7","A","2024-10-10 16:07:04",\N,"Y"
"1067","87","573","textcontent","8","A","2024-10-10 16:07:33",\N,"Y"
"1068","87","574","textcontent","9","A","2024-10-10 16:08:11",\N,"Y"
"1069","87","575","textcontent","10","A","2024-10-10 16:08:34",\N,"Y"
"1070","87","576","textcontent","11","A","2024-10-10 16:08:59",\N,"Y"
"1071","87","56","faculty","12","A","2024-10-10 16:09:41","2024-10-10 16:10:33","Y"
"1072","87","12","academia_panel","13","A","2024-10-10 16:16:13",\N,"Y"
"1073","87","78","syllabus","14","A","2024-10-10 16:16:25",\N,"Y"
"1074","87","89","course_plan","15","A","2024-10-10 16:36:52",\N,"Y"
"1075","88","89","banner","1","A","0000-00-00 00:00:00","2024-10-22 16:10:28","N"
"1076","88","83","program_overview","2","A","2024-10-13 18:56:22",\N,"N"
"1077","88","84","promotional_video","3","A","2024-10-13 18:56:22",\N,"N"
"1078","88","577","textcontent","4","A","2024-10-13 19:05:28","2024-10-13 19:10:51","Y"
"1079","88","578","textcontent","5","A","2024-10-13 19:10:34",\N,"Y"
"1080","88","579","textcontent","6","A","2024-10-13 19:17:08",\N,"Y"
"1081","88","580","textcontent","7","A","2024-10-13 19:22:29",\N,"Y"
"1082","88","581","textcontent","8","A","2024-10-13 19:33:08","2024-10-13 21:10:39","Y"
"1083","88","79","syllabus","9","A","2024-10-13 19:33:33",\N,"Y"
"1084","88","57","faculty","10","A","2024-10-13 20:48:24",\N,"Y"
"1085","88","90","course_plan","11","A","2024-10-13 21:17:39",\N,"Y"
"1086","52","582","textcontent","6","A","2024-10-15 14:01:34","2025-12-06 15:12:28","Y"
"1087","52","583","textcontent","7","A","2024-10-15 14:03:59","2025-12-06 15:12:28","Y"
"1088","52","58","faculty","8","A","2024-10-15 14:15:09","2025-12-06 15:12:28","Y"
"1089","52","584","textcontent","4","A","2024-10-15 15:38:04","2025-12-06 15:12:28","Y"
"1090","31","585","textcontent","5","A","2024-10-15 16:51:01","2025-11-25 17:11:09","Y"
"1091","31","586","textcontent","8","A","2024-10-15 16:59:53","2025-11-25 17:11:09","Y"
"1092","31","587","textcontent","14","A","2024-10-15 17:01:37","2025-11-25 17:11:09","Y"
"1093","89","90","banner","1","A","0000-00-00 00:00:00","2024-10-17 14:10:56","N"
"1094","89","84","program_overview","2","A","2024-10-17 14:34:53","2025-04-25 20:04:45","N"
"1095","89","85","promotional_video","3","A","2024-10-17 14:34:53",\N,"N"
"1096","89","588","textcontent","4","A","2024-10-17 14:36:31",\N,"Y"
"1097","89","589","textcontent","5","A","2024-10-17 14:36:54","2025-04-25 20:04:26","Y"
"1098","89","590","textcontent","6","A","2024-10-17 14:37:28",\N,"Y"
"1099","89","591","textcontent","7","A","2024-10-17 14:38:00",\N,"Y"
"1100","89","80","syllabus","8","A","2024-10-17 14:38:09",\N,"Y"
"1101","90","91","banner","1","A","0000-00-00 00:00:00","2024-10-17 15:10:17","N"
"1102","90","85","program_overview","2","A","2024-10-17 14:52:43","2024-10-17 14:10:35","N"
"1103","90","86","promotional_video","3","A","2024-10-17 14:52:43",\N,"N"
"1104","90","592","textcontent","4","A","2024-10-17 14:53:58",\N,"Y"
"1105","90","593","textcontent","5","A","2024-10-17 14:54:45","2024-10-17 14:10:13","Y"
"1106","90","594","textcontent","6","A","2024-10-17 14:56:09",\N,"Y"
"1107","90","595","textcontent","7","A","2024-10-17 14:56:27",\N,"Y"
"1108","90","596","textcontent","8","A","2024-10-17 14:56:57",\N,"Y"
"1109","90","59","faculty","9","A","2024-10-17 14:57:24",\N,"Y"
"1110","90","81","syllabus","10","A","2024-10-17 14:57:36",\N,"Y"
"1111","90","91","course_plan","11","A","2024-10-17 15:02:29",\N,"Y"
"1112","89","92","course_plan","9","A","2024-10-17 15:04:17",\N,"Y"
"1113","91","92","banner","1","A","0000-00-00 00:00:00","2024-12-05 13:12:56","N"
"1114","91","86","program_overview","2","A","2024-10-17 17:34:22","2024-12-05 13:12:56","N"
"1115","91","87","promotional_video","3","A","2024-10-17 17:34:22","2024-12-05 13:12:56","N"
"1116","91","597","textcontent","5","A","2024-10-17 17:34:37","2024-12-05 13:12:56","Y"
"1117","91","93","course_plan","6","A","2024-10-17 17:35:30","2024-12-05 13:12:56","Y"
"1118","92","93","banner","1","A","0000-00-00 00:00:00","2024-10-17 18:10:25","N"
"1119","92","87","program_overview","2","A","2024-10-17 17:48:54","2024-10-17 17:10:17","N"
"1120","92","88","promotional_video","3","A","2024-10-17 17:48:54",\N,"N"
"1121","92","598","textcontent","4","A","2024-10-17 17:53:56",\N,"Y"
"1122","92","599","textcontent","5","A","2024-10-17 17:54:33","2024-10-17 18:10:34","Y"
"1123","92","600","textcontent","6","A","2024-10-17 17:57:19","2024-10-17 18:10:53","Y"
"1124","92","601","textcontent","7","A","2024-10-17 18:03:08","2024-10-17 18:10:15","Y"
"1125","92","602","textcontent","8","A","2024-10-17 18:03:43",\N,"Y"
"1126","92","603","textcontent","9","A","2024-10-17 18:05:25",\N,"Y"
"1127","92","604","textcontent","10","A","2024-10-17 18:06:04",\N,"Y"
"1128","92","605","textcontent","11","A","2024-10-17 18:07:19",\N,"Y"
"1129","92","606","textcontent","12","A","2024-10-17 18:10:21",\N,"Y"
"1130","92","607","textcontent","13","A","2024-10-17 18:11:28",\N,"Y"
"1131","92","608","textcontent","14","A","2024-10-17 18:12:13",\N,"Y"
"1132","92","60","faculty","15","A","2024-10-17 18:12:41","2025-03-25 17:03:37","Y"
"1133","92","609","textcontent","16","A","2024-10-17 18:20:10","2025-03-25 16:03:14","Y"
"1134","92","610","textcontent","17","A","2024-10-17 18:21:09",\N,"Y"
"1135","92","611","textcontent","18","A","2024-10-17 18:22:01",\N,"Y"
"1136","92","94","course_plan","19","A","2024-10-17 18:24:11",\N,"Y"
"1137","93","94","banner","1","A","0000-00-00 00:00:00","2024-10-17 20:10:05","N"
"1138","93","88","program_overview","2","A","2024-10-17 19:52:12","2024-10-17 19:10:10","N"
"1139","93","89","promotional_video","3","A","2024-10-17 19:52:12",\N,"N"
"1140","93","612","textcontent","4","A","2024-10-17 19:55:54",\N,"Y"
"1141","93","613","textcontent","5","A","2024-10-17 19:56:35",\N,"Y"
"1142","93","614","textcontent","6","A","2024-10-17 19:57:32",\N,"Y"
"1143","93","615","textcontent","7","A","2024-10-17 19:58:07",\N,"Y"
"1144","93","616","textcontent","8","A","2024-10-17 19:58:42",\N,"Y"
"1145","93","617","textcontent","9","A","2024-10-17 19:59:22",\N,"Y"
"1146","93","618","textcontent","10","A","2024-10-17 20:00:52",\N,"Y"
"1147","93","619","textcontent","11","A","2024-10-17 20:05:32",\N,"Y"
"1148","93","620","textcontent","12","A","2024-10-17 20:07:07",\N,"Y"
"1149","93","621","textcontent","13","A","2024-10-17 20:07:41","2024-10-17 20:10:23","Y"
"1150","93","95","course_plan","14","A","2024-10-17 20:10:23",\N,"Y"
"1151","94","95","banner","1","A","0000-00-00 00:00:00","2024-10-17 21:10:48","N"
"1152","94","89","program_overview","2","A","2024-10-17 20:17:46",\N,"N"
"1153","94","90","promotional_video","3","A","2024-10-17 20:17:47",\N,"N"
"1154","94","622","textcontent","4","A","2024-10-17 20:19:14",\N,"Y"
"1155","94","623","textcontent","5","A","2024-10-17 20:19:38",\N,"Y"
"1156","94","624","textcontent","6","A","2024-10-17 20:20:07",\N,"Y"
"1157","94","625","textcontent","7","A","2024-10-17 20:20:29",\N,"Y"
"1158","94","626","textcontent","8","A","2024-10-17 20:20:54",\N,"Y"
"1159","94","627","textcontent","9","A","2024-10-17 20:21:21",\N,"Y"
"1160","94","628","textcontent","10","A","2024-10-17 20:21:47",\N,"Y"
"1161","94","629","textcontent","11","A","2024-10-17 20:22:11",\N,"Y"
"1162","94","630","textcontent","12","A","2024-10-17 20:22:41",\N,"Y"
"1163","94","61","faculty","13","A","2024-10-17 20:23:46",\N,"Y"
"1164","94","631","textcontent","14","A","2024-10-17 20:24:13",\N,"Y"
"1165","94","82","syllabus","15","A","2024-10-17 20:24:32",\N,"Y"
"1166","94","96","course_plan","16","A","2024-10-17 21:41:53",\N,"Y"
"1167","95","96","banner","1","A","0000-00-00 00:00:00","2024-10-18 15:10:57","N"
"1168","95","90","program_overview","2","A","2024-10-18 14:32:40","2024-10-18 14:10:02","N"
"1169","95","91","promotional_video","3","A","2024-10-18 14:32:40",\N,"N"
"1170","95","632","textcontent","4","A","2024-10-18 14:34:31",\N,"Y"
"1171","95","633","textcontent","5","A","2024-10-18 14:34:51",\N,"Y"
"1172","95","634","textcontent","6","A","2024-10-18 14:35:15",\N,"Y"
"1173","95","635","textcontent","7","A","2024-10-18 14:35:27","2024-10-18 14:10:08","Y"
"1174","95","636","textcontent","8","A","2024-10-18 14:36:45",\N,"Y"
"1175","95","637","textcontent","9","A","2024-10-18 14:37:18",\N,"Y"
"1176","95","638","textcontent","10","A","2024-10-18 14:37:44",\N,"Y"
"1177","95","639","textcontent","11","A","2024-10-18 14:41:23",\N,"Y"
"1178","95","640","textcontent","12","A","2024-10-18 14:41:55",\N,"Y"
"1179","95","641","textcontent","13","A","2024-10-18 14:42:18",\N,"Y"
"1180","95","642","textcontent","14","A","2024-10-18 14:42:45",\N,"Y"
"1181","95","13","academia_panel","15","A","2024-10-18 14:43:42",\N,"Y"
"1182","95","83","syllabus","16","A","2024-10-18 14:44:00",\N,"Y"
"1183","95","97","course_plan","17","A","2024-10-18 15:05:10",\N,"Y"
"1184","24","14","testimonials","16","A","2024-10-18 15:55:50","2025-11-25 17:11:10","Y"
"1185","11","643","textcontent","5","A","2024-10-18 18:01:02","2025-12-06 15:12:26","Y"
"1186","11","644","textcontent","6","A","2024-10-18 18:55:26","2025-12-06 15:12:26","Y"
"1187","26","645","textcontent","4","A","2024-10-18 19:38:41","2025-11-25 16:11:50","Y"
"1188","26","646","textcontent","5","A","2024-10-18 19:44:42","2025-11-25 16:11:50","Y"
"1189","28","647","textcontent","6","A","2024-10-19 11:35:19","2025-11-25 14:11:38","Y"
"1190","28","15","testimonials","13","A","2024-10-19 11:49:25","2025-11-25 14:11:38","Y"
"1191","28","648","textcontent","8","A","2024-10-19 11:55:22","2025-11-25 14:11:38","Y"
"1192","28","649","textcontent","5","A","2024-10-19 11:57:41","2025-11-25 14:11:38","Y"
"1193","28","62","faculty","11","A","2024-10-19 12:03:00","2025-11-25 14:11:38","Y"
"1194","33","16","testimonials","16","A","2024-10-19 17:40:12","2025-12-06 16:12:49","Y"
"1195","33","650","textcontent","4","A","2024-10-19 18:01:06","2025-12-06 16:12:49","Y"
"1196","33","651","textcontent","8","A","2024-10-19 18:06:55","2025-12-06 16:12:49","Y"
"1197","33","652","textcontent","13","A","2024-10-19 18:15:06","2025-12-06 16:12:49","Y"
"1198","33","653","textcontent","12","D","2024-10-19 21:02:56","2024-10-20 10:10:48","Y"
"1199","33","63","faculty","14","A","2024-10-20 11:12:32","2025-12-06 16:12:49","Y"
"1200","96","97","banner","1","A","0000-00-00 00:00:00","2025-11-25 12:11:23","N"
"1201","96","91","program_overview","2","A","2024-10-20 11:38:07","2025-11-25 12:11:23","N"
"1202","96","92","promotional_video","3","A","2024-10-20 11:38:07","2025-11-25 12:11:23","N"
"1203","96","654","textcontent","4","A","2024-10-20 11:39:27","2025-11-25 12:11:23","Y"
"1204","96","84","syllabus","6","A","2024-10-20 11:40:17","2025-11-25 12:11:23","Y"
"1205","3","655","textcontent","7","A","2024-10-20 11:42:22","2025-11-24 21:11:19","Y"
"1206","96","98","course_plan","7","A","2024-10-20 12:05:10","2025-11-25 12:11:23","Y"
"1207","13","64","faculty","13","A","2024-10-20 13:04:34","2024-10-20 13:10:22","Y"
"1208","13","17","testimonials","14","A","2024-10-20 13:15:47","2024-10-20 13:10:22","Y"
"1209","23","18","testimonials","17","A","2024-10-20 14:09:13","2025-12-06 15:12:08","Y"
"1210","14","19","testimonials","29","A","2024-10-20 15:37:29","2024-10-20 15:10:44","Y"
"1211","25","656","textcontent","8","A","2024-10-20 18:10:43","2025-11-25 12:11:52","Y"
"1212","25","657","textcontent","10","A","2024-10-20 18:30:12","2025-11-25 12:11:52","Y"
"1213","25","658","textcontent","9","A","2024-10-20 18:34:37","2025-11-25 12:11:52","Y"
"1214","12","659","textcontent","5","A","2024-10-21 17:12:02","2024-12-21 15:12:13","Y"
"1215","12","660","textcontent","6","A","2024-10-21 17:18:26","2024-12-21 15:12:07","Y"
"1216","12","65","faculty","16","A","2024-10-21 17:45:34","2024-10-21 17:10:25","Y"
"1217","12","20","testimonials","17","A","2024-10-21 17:56:57","2024-10-21 17:10:25","Y"
"1218","85","661","textcontent","6","A","2024-10-24 19:04:25","2024-10-25 11:10:05","Y"
"1219","85","21","testimonials","17","A","2024-10-24 19:36:01","2024-10-25 11:10:03","Y"
"1220","78","662","textcontent","6","A","2024-10-24 19:40:12","2024-10-25 11:10:49","Y"
"1221","78","22","testimonials","17","A","2024-10-24 19:44:54","2024-10-25 11:10:38","Y"
"1222","8","663","textcontent","6","A","2024-10-24 19:45:57","2025-01-10 15:01:04","Y"
"1223","8","23","testimonials","18","A","2024-10-24 20:01:54","2025-01-10 15:01:04","Y"
"1224","82","24","testimonials","17","A","2024-10-24 21:34:44","2024-10-24 21:10:53","Y"
"1225","82","664","textcontent","4","A","2024-10-24 21:35:59","2024-10-24 21:10:53","Y"
"1226","82","665","textcontent","5","A","2024-10-24 21:36:41","2024-10-24 21:10:53","Y"
"1227","55","666","textcontent","11","D","2024-10-28 18:54:38","2024-10-28 18:10:44","Y"
"1228","55","667","textcontent","4","A","2024-10-28 18:59:53","2025-12-06 18:12:13","Y"
"1229","34","25","testimonials","11","A","2024-11-06 14:41:05","2024-11-07 14:11:29","Y"
"1230","55","668","textcontent","10","A","2024-11-08 18:02:04","2026-08-03 18:08:29","Y"
"1231","97","98","banner","1","A","0000-00-00 00:00:00","2025-12-06 15:12:50","N"
"1232","97","92","program_overview","2","A","2024-11-08 18:44:26","2025-12-06 15:12:50","N"
"1233","97","93","promotional_video","3","A","2024-11-08 18:44:26","2025-12-06 15:12:50","N"
"1234","97","669","textcontent","4","A","2024-11-08 18:45:45","2025-12-06 15:12:50","Y"
"1235","97","670","textcontent","5","A","2024-11-08 18:47:19","2025-12-06 15:12:50","Y"
"1236","97","671","textcontent","6","A","2024-11-08 18:47:48","2025-12-06 15:12:50","Y"
"1237","97","672","textcontent","7","A","2024-11-08 18:48:12","2025-12-06 15:12:50","Y"
"1238","97","673","textcontent","8","A","2024-11-08 18:51:53","2025-12-06 15:12:50","Y"
"1239","97","674","textcontent","10","A","2024-11-08 18:52:26","2025-12-06 15:12:50","Y"
"1240","97","85","syllabus","12","A","2024-11-08 18:53:34","2025-12-06 15:12:50","Y"
"1241","97","675","textcontent","13","A","2024-11-08 18:58:27","2025-12-06 15:12:50","Y"
"1242","97","66","faculty","11","A","2024-11-08 19:01:02","2025-12-06 15:12:50","Y"
"1243","97","99","course_plan","14","A","2024-11-08 19:03:24","2025-12-06 15:12:50","Y"
"1244","98","99","banner","1","A","0000-00-00 00:00:00","2025-12-06 18:12:05","N"
"1245","98","93","program_overview","2","A","2024-11-08 19:08:04","2025-12-06 18:12:05","N"
"1246","98","94","promotional_video","3","A","2024-11-08 19:08:04","2025-12-06 18:12:05","N"
"1247","98","676","textcontent","4","A","2024-11-08 19:09:06","2025-12-06 18:12:05","Y"
"1248","98","677","textcontent","5","A","2024-11-08 19:09:40","2025-12-06 18:12:05","Y"
"1249","98","678","textcontent","6","A","2024-11-08 19:10:01","2025-12-06 18:12:05","Y"
"1250","98","679","textcontent","7","A","2024-11-08 19:10:22","2025-12-06 18:12:05","Y"
"1251","98","680","textcontent","8","A","2024-11-08 19:14:19","2025-12-06 18:12:05","Y"
"1252","98","681","textcontent","10","A","2024-11-08 19:14:50","2025-12-06 18:12:05","Y"
"1253","98","86","syllabus","11","A","2024-11-08 19:37:09","2025-12-06 18:12:05","Y"
"1254","98","682","textcontent","12","A","2024-11-08 19:40:04","2025-12-06 18:12:05","Y"
"1255","98","683","textcontent","12","D","2024-11-08 19:40:15","2025-06-24 15:06:15","Y"
"1256","98","100","course_plan","13","A","2024-11-08 19:52:15","2025-12-06 18:12:05","Y"
"1257","99","100","banner","1","A","0000-00-00 00:00:00","2025-11-30 14:11:55","N"
"1258","99","94","program_overview","2","A","2024-11-08 19:53:25","2025-11-30 14:11:55","N"
"1259","99","95","promotional_video","3","A","2024-11-08 19:53:25","2025-11-30 14:11:55","N"
"1260","99","684","textcontent","4","A","2024-11-08 19:54:55","2025-11-30 14:11:55","Y"
"1261","99","685","textcontent","5","A","2024-11-08 19:55:34","2025-11-30 14:11:55","Y"
"1262","99","686","textcontent","6","A","2024-11-08 19:55:56","2025-11-30 14:11:55","Y"
"1263","99","687","textcontent","7","A","2024-11-08 19:56:59","2025-11-30 14:11:55","Y"
"1264","99","688","textcontent","8","A","2024-11-08 19:59:35","2025-11-30 14:11:55","Y"
"1265","99","689","textcontent","10","A","2024-11-08 20:00:18","2025-11-30 14:11:55","Y"
"1266","97","690","textcontent","13","D","2024-11-09 13:57:59","2025-06-24 14:06:19","Y"
"1267","99","101","course_plan","11","A","2024-11-09 14:00:38","2025-11-30 14:11:55","Y"
"1268","100","101","banner","1","A","0000-00-00 00:00:00","2024-11-22 14:11:20","N"
"1269","100","95","program_overview","2","A","2024-11-22 13:22:25",\N,"N"
"1270","100","96","promotional_video","3","A","2024-11-22 13:22:25",\N,"N"
"1271","100","691","textcontent","4","A","2024-11-22 13:25:03","2024-11-22 15:11:44","Y"
"1272","100","692","textcontent","5","A","2024-11-22 13:25:38","2024-11-22 15:11:00","Y"
"1273","100","693","textcontent","6","A","2024-11-22 13:26:02","2024-11-22 15:11:21","Y"
"1274","100","694","textcontent","7","A","2024-11-22 13:26:29","2024-11-22 15:11:38","Y"
"1275","100","695","textcontent","8","A","2024-11-22 13:26:54","2024-11-22 15:11:56","Y"
"1276","100","696","textcontent","9","A","2024-11-22 13:27:18","2024-11-22 15:11:13","Y"
"1277","100","697","textcontent","10","A","2024-11-22 13:27:51","2024-11-22 15:11:28","Y"
"1278","100","698","textcontent","11","A","2024-11-22 13:29:39","2024-11-22 15:11:58","Y"
"1279","100","699","textcontent","12","A","2024-11-22 13:36:03","2024-11-22 15:11:02","Y"
"1280","100","700","textcontent","13","A","2024-11-22 13:36:42","2024-11-22 15:11:18","Y"
"1281","100","701","textcontent","14","A","2024-11-22 13:37:04","2024-11-22 15:11:18","Y"
"1282","100","67","faculty","15","A","2024-11-22 13:37:54","2024-11-22 15:11:09","Y"
"1283","100","14","academia_panel","16","A","2024-11-22 13:39:00","2024-11-22 17:11:43","Y"
"1284","100","87","syllabus","17","A","2024-11-22 13:40:07",\N,"Y"
"1285","100","102","course_plan","18","A","2024-11-22 14:20:10",\N,"Y"
"1286","101","102","banner","1","A","0000-00-00 00:00:00","2024-11-22 16:11:46","N"
